id,title,genres,overview,image
23321,Log Horizon 2nd Season,"Action, Adult Cast, Adventure, Fantasy, Video Game","Genres: Action, Adult Cast, Adventure, Fantasy, Video Game. Studio: Studio Deen. Rating: 7.55",https://cdn.myanimelist.net/images/anime/5/68097.jpg
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Drama, Sci-Fi","Genres: Drama, Sci-Fi. Studio: White Fox. Rating: 8.45",https://cdn.myanimelist.net/images/anime/1611/112806.webp
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru","Action, Drama, Fantasy, Isekai, Mystery, Reincarnation, Romance","Genres: Action, Drama, Fantasy, Isekai, Mystery, Reincarnation, Romance. Studio: SILVER LINK., Studio Palette. Rating: 7.3",https://cdn.myanimelist.net/images/anime/1928/117620.jpg
48895,Overlord IV,"Action, Adventure, Fantasy, Isekai","Genres: Action, Adventure, Fantasy, Isekai. Studio: Madhouse. Rating: 8.06",https://cdn.myanimelist.net/images/anime/1530/120110.jpg
53393,Tengoku Daimakyou,"Adventure, Mystery, Sci-Fi, Seinen","Genres: Adventure, Mystery, Sci-Fi, Seinen. Studio: Production I.G. Rating: 8.2",https://cdn.myanimelist.net/images/anime/1121/133132.jpg
39533,Given,"Boys Love, Drama, Music, School","Genres: Boys Love, Drama, Music, School. Studio: Lerche. Rating: 8.28",https://cdn.myanimelist.net/images/anime/1666/102238.jpg
35860,Karakai Jouzu no Takagi-san,"Comedy, Love Status Quo, Romance, School, Shounen","Genres: Comedy, Love Status Quo, Romance, School, Shounen. Studio: Shin-Ei Animation. Rating: 7.67",https://cdn.myanimelist.net/images/anime/1591/95091.webp
45613,Kawaii dake ja Nai Shikimori-san,"Comedy, Romance, School","Genres: Comedy, Romance, School. Studio: Doga Kobo. Rating: 6.94",https://cdn.myanimelist.net/images/anime/1995/121695.jpg
3457,Vampire Knight,"Drama, Love Polygon, Mystery, Romance, School, Shoujo, Supernatural, Vampire","Genres: Drama, Love Polygon, Mystery, Romance, School, Shoujo, Supernatural, Vampire. Studio: Studio Deen. Rating: 6.83",https://cdn.myanimelist.net/images/anime/3/7327.jpg
16067,Nagi no Asu kara,"Drama, Fantasy, Love Polygon, Romance, Urban Fantasy","Genres: Drama, Fantasy, Love Polygon, Romance, Urban Fantasy. Studio: P.A. Works. Rating: 7.93",https://cdn.myanimelist.net/images/anime/7/53549.webp
48580,Vanitas no Karte,"Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire","Genres: Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire. Studio: Bones. Rating: 7.9",https://cdn.myanimelist.net/images/anime/1401/118483.jpg
42923,SK∞,"Racing, Sports","Genres: Racing, Sports. Studio: Bones. Rating: 7.99",https://cdn.myanimelist.net/images/anime/1549/119195.webp
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,"Action, Shounen, Super Power","Genres: Action, Shounen, Super Power. Studio: Bones. Rating: 7.92",https://cdn.myanimelist.net/images/anime/1019/103292.jpg
35203,Isekai wa Smartphone to Tomo ni.,"Adventure, Comedy, Fantasy, Harem, Isekai, Romance","Genres: Adventure, Comedy, Fantasy, Harem, Isekai, Romance. Studio: Production Reed. Rating: 6.09",https://cdn.myanimelist.net/images/anime/7/86794.webp
9513,Beelzebub,"Action, Childcare, Comedy, Delinquents, School, Shounen, Supernatural","Genres: Action, Childcare, Comedy, Delinquents, School, Shounen, Supernatural. Studio: Pierrot Plus. Rating: 7.84",https://cdn.myanimelist.net/images/anime/3/28013.jpg
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,"Action, Adventure, Shounen, Super Power","Genres: Action, Adventure, Shounen, Super Power. Studio: David Production. Rating: 8.05",https://cdn.myanimelist.net/images/anime/1896/119844.jpg
25183,Gangsta.,"Action, Adult Cast, Drama, Organized Crime, Seinen","Genres: Action, Adult Cast, Drama, Organized Crime, Seinen. Studio: Manglobe. Rating: 7.42",https://cdn.myanimelist.net/images/anime/8/74415.webp
31580,Ajin,"Action, Gore, Horror, Mystery, Seinen, Supernatural","Genres: Action, Gore, Horror, Mystery, Seinen, Supernatural. Studio: Polygon Pictures. Rating: 7.37",https://cdn.myanimelist.net/images/anime/13/77968.webp
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Mystery, Psychological, Shounen, Urban Fantasy","Genres: Action, Drama, Fantasy, Mystery, Psychological, Shounen, Urban Fantasy. Studio: Bones. Rating: 7.88",https://cdn.myanimelist.net/images/anime/7/42453.webp
2759,Evangelion Movie 1: Jo,"Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense","Genres: Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense. Studio: Khara. Rating: 8.0",https://cdn.myanimelist.net/images/anime/7/74975.webp
48549,Dr. Stone: New World,"Adventure, Comedy, Shounen","Genres: Adventure, Comedy, Shounen. Studio: TMS Entertainment. Rating: 8.14",https://cdn.myanimelist.net/images/anime/1316/136268.webp
31339,Drifters,"Action, Adult Cast, Adventure, Comedy, Fantasy, Gore, Isekai, Military, Samurai, Seinen","Genres: Action, Adult Cast, Adventure, Comedy, Fantasy, Gore, Isekai, Military, Samurai, Seinen. Studio: Hoods Entertainment. Rating: 7.88",https://cdn.myanimelist.net/images/anime/10/80271.jpg
1943,Paprika,"Adult Cast, Avant Garde, Award Winning, Mystery, Psychological, Sci-Fi, Suspense","Genres: Adult Cast, Avant Garde, Award Winning, Mystery, Psychological, Sci-Fi, Suspense. Studio: Madhouse. Rating: 8.05",https://cdn.myanimelist.net/images/anime/1929/93629.jpg
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,"Action, Comedy, Fantasy, Isekai, Mythology","Genres: Action, Comedy, Fantasy, Isekai, Mythology. Studio: Diomedéa. Rating: 7.4",https://cdn.myanimelist.net/images/anime/12/43369.webp
38656,Darwin's Game,"Action, High Stakes Game, Mystery, Shounen, Super Power, Survival, Suspense","Genres: Action, High Stakes Game, Mystery, Shounen, Super Power, Survival, Suspense. Studio: Nexus. Rating: 7.2",https://cdn.myanimelist.net/images/anime/1016/107222.webp
9969,Gintama',"Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen","Genres: Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen. Studio: Sunrise. Rating: 9.02",https://cdn.myanimelist.net/images/anime/4/50361.jpg
39247,Kobayashi-san Chi no Maid Dragon S,"Slice of Life, Supernatural","Genres: Slice of Life, Supernatural. Studio: Kyoto Animation. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1252/115539.jpg
46095,Vivy: Fluorite Eye's Song,"Action, Music, Sci-Fi, Suspense, Time Travel","Genres: Action, Music, Sci-Fi, Suspense, Time Travel. Studio: Wit Studio. Rating: 8.37",https://cdn.myanimelist.net/images/anime/1551/128960.jpg
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"Action, Adventure, Comedy, Fantasy, Video Game","Genres: Action, Adventure, Comedy, Fantasy, Video Game. Studio: SILVER LINK.. Rating: 7.49",https://cdn.myanimelist.net/images/anime/1579/113812.jpg
8425,Gosick,"Drama, Historical, Mystery, Romance","Genres: Drama, Historical, Mystery, Romance. Studio: Bones. Rating: 8.04",https://cdn.myanimelist.net/images/anime/11/27906.jpg
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2","Action, Adventure, Fantasy, Isekai, Military","Genres: Action, Adventure, Fantasy, Isekai, Military. Studio: A-1 Pictures. Rating: 7.71",https://cdn.myanimelist.net/images/anime/8/77382.jpg
52701,Dungeon Meshi,"Adventure, Comedy, Fantasy, Gourmet, Seinen","Genres: Adventure, Comedy, Fantasy, Gourmet, Seinen. Studio: Trigger. Rating: 8.58",https://cdn.myanimelist.net/images/anime/1711/142478.webp
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Comedy, Ecchi, Romance, School, Video Game","Genres: Comedy, Ecchi, Romance, School, Video Game. Studio: Project No.9. Rating: 6.66",https://cdn.myanimelist.net/images/anime/3/79414.jpg
50709,Lycoris Recoil,Action,Genres: Action. Studio: A-1 Pictures. Rating: 8.14,https://cdn.myanimelist.net/images/anime/1261/127311.webp
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,"Adventure, Drama, Fantasy, Isekai, Reincarnation, School","Genres: Adventure, Drama, Fantasy, Isekai, Reincarnation, School. Studio: Studio Bind. Rating: 8.37",https://cdn.myanimelist.net/images/anime/1876/141251.jpg
34403,Hajimete no Gal,"Comedy, Ecchi, Harem, Romance, School, Shounen","Genres: Comedy, Ecchi, Harem, Romance, School, Shounen. Studio: NAZ. Rating: 6.26",https://cdn.myanimelist.net/images/anime/9/86826.webp
6707,Kuroshitsuji II,"Action, Comedy, Historical, Mythology, Shounen, Supernatural","Genres: Action, Comedy, Historical, Mythology, Shounen, Supernatural. Studio: A-1 Pictures. Rating: 7.12",https://cdn.myanimelist.net/images/anime/4/50499.webp
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen","Genres: Comedy, Ecchi, Harem, Romance, School, Seinen. Studio: feel.. Rating: 6.54",https://cdn.myanimelist.net/images/anime/1660/121553.jpg
34822,Tsuki ga Kirei,"Romance, School","Genres: Romance, School. Studio: feel.. Rating: 8.01",https://cdn.myanimelist.net/images/anime/2/85592.jpg
59978,Sousou no Frieren 2nd Season,"Adventure, Drama, Fantasy, Shounen","Genres: Adventure, Drama, Fantasy, Shounen. Studio: Madhouse. Rating: 8.85",https://cdn.myanimelist.net/images/anime/1921/154528.webp
5630,Higashi no Eden,"Adult Cast, Award Winning, Mystery, Psychological, Romance, Sci-Fi, Suspense","Genres: Adult Cast, Award Winning, Mystery, Psychological, Romance, Sci-Fi, Suspense. Studio: Production I.G. Rating: 7.72",https://cdn.myanimelist.net/images/anime/9/15033.webp
3784,Evangelion Movie 2: Ha,"Drama, Mecha, Psychological, Sci-Fi, Suspense","Genres: Drama, Mecha, Psychological, Sci-Fi, Suspense. Studio: Khara. Rating: 8.29",https://cdn.myanimelist.net/images/anime/5/74983.webp
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance","Genres: Action, Adventure, Historical, Martial Arts, Romance. Studio: White Fox. Rating: 8.29",https://cdn.myanimelist.net/images/anime/1112/119225.jpg
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School","Genres: Comedy, Harem, Romance, School. Studio: A-1 Pictures. Rating: 6.88",https://cdn.myanimelist.net/images/anime/13/44187.webp
15689,Nekomonogatari: Kuro,"Ecchi, Mystery, Romance, Supernatural","Genres: Ecchi, Mystery, Romance, Supernatural. Studio: Shaft. Rating: 7.91",https://cdn.myanimelist.net/images/anime/1170/121597.jpg
25397,Absolute Duo,"Action, Ecchi, Fantasy, Harem, Romance, School, Urban Fantasy","Genres: Action, Ecchi, Fantasy, Harem, Romance, School, Urban Fantasy. Studio: 8bit. Rating: 6.41",https://cdn.myanimelist.net/images/anime/4/68839.webp
4081,Natsume Yuujinchou,"Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural","Genres: Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural. Studio: Brain's Base. Rating: 8.3",https://cdn.myanimelist.net/images/anime/1681/108439.jpg
40902,Shokugeki no Souma: Gou no Sara,"Ecchi, Gourmet, School, Shounen","Genres: Ecchi, Gourmet, School, Shounen. Studio: J.C.Staff. Rating: 7.31",https://cdn.myanimelist.net/images/anime/1756/108000.webp
40417,Fruits Basket 2nd Season,"Drama, Romance, School, Shoujo, Supernatural","Genres: Drama, Romance, School, Shoujo, Supernatural. Studio: TMS Entertainment. Rating: 8.52",https://cdn.myanimelist.net/images/anime/1972/111635.jpg
1604,Katekyou Hitman Reborn!,"Action, Comedy, Organized Crime, Shounen, Super Power","Genres: Action, Comedy, Organized Crime, Shounen, Super Power. Studio: Artland. Rating: 8.12",https://cdn.myanimelist.net/images/anime/1531/142751.jpg
31442,Musaigen no Phantom World,"Action, Comedy, Ecchi, Fantasy, School, Urban Fantasy","Genres: Action, Comedy, Ecchi, Fantasy, School, Urban Fantasy. Studio: Kyoto Animation. Rating: 6.85",https://cdn.myanimelist.net/images/anime/4/78339.webp
9260,Kizumonogatari I: Tekketsu-hen,"Action, Mystery, Supernatural, Vampire","Genres: Action, Mystery, Supernatural, Vampire. Studio: Shaft. Rating: 8.36",https://cdn.myanimelist.net/images/anime/1783/112810.webp
60543,Dandadan 2nd Season,"Action, Comedy, Shounen, Supernatural","Genres: Action, Comedy, Shounen, Supernatural. Studio: Science SARU. Rating: 8.38",https://cdn.myanimelist.net/images/anime/1721/149001.jpg
1519,Black Lagoon: The Second Barrage,"Action, Adult Cast, Organized Crime, Seinen","Genres: Action, Adult Cast, Organized Crime, Seinen. Studio: Madhouse. Rating: 8.18",https://cdn.myanimelist.net/images/anime/1701/152849.webp
39196,Mairimashita! Iruma-kun,"Comedy, Fantasy, School, Shounen","Genres: Comedy, Fantasy, School, Shounen. Studio: Bandai Namco Pictures. Rating: 7.74",https://cdn.myanimelist.net/images/anime/1009/103187.webp
48556,Takt Op. Destiny,"Action, Fantasy, Music, Sci-Fi, Urban Fantasy","Genres: Action, Fantasy, Music, Sci-Fi, Urban Fantasy. Studio: Madhouse, MAPPA. Rating: 7.16",https://cdn.myanimelist.net/images/anime/1449/117797.jpg
27631,God Eater,"Action, Fantasy, Military, Sci-Fi","Genres: Action, Fantasy, Military, Sci-Fi. Studio: ufotable. Rating: 7.18",https://cdn.myanimelist.net/images/anime/7/73852.jpg
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, School, Sci-Fi","Genres: Comedy, Mystery, School, Sci-Fi. Studio: Kyoto Animation. Rating: 7.24",https://cdn.myanimelist.net/images/anime/8/75377.jpg
43523,Tsuki ga Michibiku Isekai Douchuu,"Action, Adventure, Comedy, Fantasy, Isekai","Genres: Action, Adventure, Comedy, Fantasy, Isekai. Studio: C2C. Rating: 7.71",https://cdn.myanimelist.net/images/anime/1950/116474.webp
42938,Fruits Basket: The Final,"Drama, Romance, Shoujo, Supernatural","Genres: Drama, Romance, Shoujo, Supernatural. Studio: TMS Entertainment. Rating: 8.93",https://cdn.myanimelist.net/images/anime/1085/114792.jpg
53126,Yamada-kun to Lv999 no Koi wo Suru,"Romance, Video Game","Genres: Romance, Video Game. Studio: Madhouse. Rating: 7.74",https://cdn.myanimelist.net/images/anime/1298/134178.webp
120,Fruits Basket,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural","Genres: Drama, Love Polygon, Romance, School, Shoujo, Supernatural. Studio: Studio Deen. Rating: 7.69",https://cdn.myanimelist.net/images/anime/4/75204.webp
25781,Shingeki no Kyojin: Kuinaki Sentaku,Action,Genres: Action. Studio: Wit Studio. Rating: 8.42,https://cdn.myanimelist.net/images/anime/8/69497.webp
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,"Adventure, Comedy, Fantasy, Isekai, Parody","Genres: Adventure, Comedy, Fantasy, Isekai, Parody. Studio: Drive. Rating: 8.33",https://cdn.myanimelist.net/images/anime/1758/141268.jpg
50631,"Komi-san wa, Comyushou desu. 2nd Season","Comedy, School, Shounen","Genres: Comedy, School, Shounen. Studio: OLM. Rating: 7.96",https://cdn.myanimelist.net/images/anime/1108/121157.jpg
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School","Genres: Action, Comedy, Ecchi, Fantasy, Harem, Romance, School. Studio: Artland. Rating: 6.69",https://cdn.myanimelist.net/images/anime/11/75554.webp
35972,Fairy Tail: Final Series,"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: A-1 Pictures, Bridge, CloverWorks. Rating: 7.63",https://cdn.myanimelist.net/images/anime/1536/93863.jpg
57658,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,"Action, Shounen, Supernatural","Genres: Action, Shounen, Supernatural. Studio: MAPPA. Rating: 8.59",https://cdn.myanimelist.net/images/anime/1659/154920.jpg
34497,Death March kara Hajimaru Isekai Kyousoukyoku,"Adventure, Fantasy, Harem, Isekai","Genres: Adventure, Fantasy, Harem, Isekai. Studio: SILVER LINK., Connect. Rating: 6.42",https://cdn.myanimelist.net/images/anime/4/88911.webp
9656,Kimi ni Todoke 2nd Season,"Drama, Romance, School, Shoujo","Genres: Drama, Romance, School, Shoujo. Studio: Production I.G. Rating: 7.97",https://cdn.myanimelist.net/images/anime/1311/121574.webp
48483,Mieruko-chan,"Comedy, Horror, School","Genres: Comedy, Horror, School. Studio: Passione. Rating: 7.37",https://cdn.myanimelist.net/images/anime/1277/117155.jpg
34281,High School DxD Hero,"Action, Comedy, Ecchi, Harem, Mythology, Romance, School, Supernatural","Genres: Action, Comedy, Ecchi, Harem, Mythology, Romance, School, Supernatural. Studio: Passione. Rating: 7.23",https://cdn.myanimelist.net/images/anime/1189/93528.jpg
34382,Citrus,"Drama, Girls Love, School","Genres: Drama, Girls Love, School. Studio: Passione. Rating: 6.42",https://cdn.myanimelist.net/images/anime/11/89985.jpg
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Ecchi, Harem, Romance, School","Genres: Comedy, Ecchi, Harem, Romance, School. Studio: AIC Build. Rating: 7.25",https://cdn.myanimelist.net/images/anime/3/44724.jpg
355,Shakugan no Shana,"Action, Drama, Romance, School, Supernatural","Genres: Action, Drama, Romance, School, Supernatural. Studio: J.C.Staff. Rating: 7.43",https://cdn.myanimelist.net/images/anime/8/21197.jpg
36296,Hinamatsuri,"Childcare, Comedy, Organized Crime, Seinen, Super Power","Genres: Childcare, Comedy, Organized Crime, Seinen, Super Power. Studio: feel.. Rating: 8.11",https://cdn.myanimelist.net/images/anime/1580/93526.webp
35839,Sora yori mo Tooi Basho,"Adventure, CGDCT, Comedy, Drama","Genres: Adventure, CGDCT, Comedy, Drama. Studio: Madhouse. Rating: 8.5",https://cdn.myanimelist.net/images/anime/6/89879.jpg
32105,Sousei no Onmyouji,"Action, Fantasy, Mythology, Romance, Shounen, Urban Fantasy","Genres: Action, Fantasy, Mythology, Romance, Shounen, Urban Fantasy. Studio: Studio Pierrot. Rating: 7.29",https://cdn.myanimelist.net/images/anime/12/79556.webp
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,"Drama, Psychological, School, Suspense","Genres: Drama, Psychological, School, Suspense. Studio: Lerche. Rating: 7.91",https://cdn.myanimelist.net/images/anime/1332/139318.jpg
5681,Summer Wars,"Award Winning, Comedy, Sci-Fi","Genres: Award Winning, Comedy, Sci-Fi. Studio: Madhouse. Rating: 8.01",https://cdn.myanimelist.net/images/anime/1593/116751.jpg
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,"Action, Comedy, Fantasy, Isekai, Reincarnation","Genres: Action, Comedy, Fantasy, Isekai, Reincarnation. Studio: Nexus. Rating: 8.24",https://cdn.myanimelist.net/images/anime/1938/138295.jpg
8861,Yosuga no Sora,"Drama, Ecchi, Harem, Romance","Genres: Drama, Ecchi, Harem, Romance. Studio: feel.. Rating: 5.98",https://cdn.myanimelist.net/images/anime/5/76216.webp
36563,Megalo Box,"Adult Cast, Combat Sports, Sci-Fi, Sports","Genres: Adult Cast, Combat Sports, Sci-Fi, Sports. Studio: TMS Entertainment. Rating: 7.87",https://cdn.myanimelist.net/images/anime/1958/93533.webp
41084,Made in Abyss: Retsujitsu no Ougonkyou,"Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi","Genres: Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi. Studio: Kinema Citrus. Rating: 8.59",https://cdn.myanimelist.net/images/anime/1864/122519.webp
34798,Yuru Camp△,"CGDCT, Iyashikei, Slice of Life","Genres: CGDCT, Iyashikei, Slice of Life. Studio: C-Station. Rating: 8.26",https://cdn.myanimelist.net/images/anime/4/89877.jpg
